55,41,57,66,57,58,66,66,56,44,44,53,64,54,49,42,62,49,53,51,59,41,52,64,59,58,54,60,45,42,51,43,48,62,65,66,59,57,69,60,62,52,46,66,49,55,63,47,62,69
64,58,44,57,62,61,51,46,47,52,47,55,43,55,63,58,56,56,61,65,46,61,48,45,69,41,54,41,57,43,55,42,59,41,45,50,63,62,56,40,58,45,52,60,46,41,64,58,62,57
57,46,44,68,64,47,48,65,50,51,57,66,47,45,43,42,45,55,42,50,58,68,67,42,40,46,64,40,41,43,66,49,53,49,63,62,69,41,55,65,54,46,57,55,55,42,56,41,57,62
61,60,48,48,62,66,50,68,43,66,41,54,64,43,54,55,59,43,48,47,54,66,46,64,54,53,64,63,59,43,56,51,53,54,63,69,43,52,46,64,58,66,53,53,46,59,56,69,58,62
68,50,50,46,40,55,52,41,51,42,40,48,57,52,62,67,41,46,67,56,41,50,53,46,44,49,69,69,56,69,45,45,52,58,49,44,55,67,40,58,68,56,43,48,66,64,50,51,41,67
44,64,50,55,57,40,64,59,68,45,68,56,65,47,58,54,61,44,64,56,40,42,49,62,52,64,69,40,69,60,56,48,53,45,59,56,47,69,40,42,51,44,40,48,44,60,57,62,60,40
46,65,68,46,44,53,62,59,61,58,50,63,43,59,66,53,59,42,61,48,61,47,52,50,51,58,45,66,58,64,40,41,43,59,40,56,60,58,50,51,64,47,57,60,58,58,54,66,53,69
63,41,50,54,53,47,63,41,65,54,42,47,43,51,43,54,59,55,60,59,65,68,45,48,68,58,45,63,41,65,44,47,40,64,43,48,67,43,56,65,53,55,61,54,60,56,61,50,59,60
49,58,63,43,61,67,67,42,44,46,51,66,65,68,48,68,48,63,66,48,45,68,67,42,42,67,58,53,56,46,69,63,59,46,63,65,67,50,45,62,63,59,41,51,57,52,44,63,57,61
58,50,51,41,68,55,45,44,67,40,62,41,50,41,68,62,69,51,69,56,46,53,69,59,51,59,69,57,65,41,41,40,43,47,55,51,52,67,40,50,58,43,68,67,59,69,47,61,47,52
64,66,42,54,65,67,41,57,61,45,62,64,49,63,69,56,55,49,63,55,41,43,58,68,44,56,47,49,48,42,53,64,49,63,40,40,50,40,67,55,69,62,59,52,44,63,46,54,41,53
65,47,52,46,65,56,48,64,60,66,47,51,47,69,63,57,56,47,40,41,55,46,49,64,64,64,69,40,43,59,69,69,50,67,57,43,58,45,52,51,50,67,61,52,69,47,45,57,42,56
45,69,52,59,68,65,44,40,47,42,60,66,67,64,48,63,43,49,66,64,62,49,44,54,40,52,43,47,52,64,45,48,46,45,64,65,59,58,62,47,50,58,49,53,40,49,46,49,42,61
42,62,42,67,54,50,60,40,56,61,68,46,63,63,49,55,61,54,41,67,42,65,48,55,55,53,53,50,68,55,53,42,63,44,52,61,43,60,50,64,68,64,66,48,41,51,44,48,67,61
56,44,49,59,48,61,57,52,50,40,45,49,57,63,62,56,66,53,68,62,51,49,61,68,41,56,53,68,47,46,68,44,63,42,40,60,50,48,47,49,49,51,43,60,42,55,47,60,54,50
52,64,67,51,63,67,50,50,55,45,41,55,58,46,60,66,50,53,58,58,48,41,61,43,48,43,65,47,68,62,55,66,40,68,64,66,67,59,51,45,59,40,65,47,67,60,49,58,52,54
44,62,50,58,42,50,46,59,61,62,69,51,50,65,57,45,60,69,47,43,63,41,60,49,67,59,44,53,65,63,63,65,41,65,62,65,40,65,46,62,60,65,63,47,57,61,42,49,41,46
63,50,64,60,43,52,55,40,57,49,64,56,43,64,41,52,45,47,63,58,43,51,65,57,60,63,68,57,61,50,46,65,53,51,46,64,52,63,46,68,54,47,64,42,62,47,60,53,68,40
62,49,56,40,53,56,57,40,50,50,46,55,67,43,58,50,57,43,65,64,42,55,65,50,64,69,47,49,60,55,49,54,45,40,48,49,54,69,55,64,61,66,58,57,61,45,50,44,46,69
57,48,42,41,45,50,66,63,41,54,52,64,43,59,63,53,40,54,52,62,65,57,63,45,40,44,51,41,62,41,41,53,66,44,62,42,63,40,66,67,64,68,51,69,62,63,65,62,59,50
40,62,63,52,52,42,64,51,41,41,66,56,67,61,52,58,59,55,44,54,50,51,69,44,56,42,48,68,57,64,68,59,64,58,58,49,66,58,48,50,65,54,68,56,58,65,56,65,62,51
40,52,62,58,47,43,57,52,67,53,66,58,44,47,53,57,53,54,48,59,53,50,50,58,58,50,48,49,47,62,60,46,66,47,65,55,68,63,47,68,56,56,55,52,42,46,48,67,58,53
59,54,59,42,43,68,54,49,62,47,50,43,68,66,49,40,50,69,45,40,46,61,69,58,42,58,60,52,49,52,55,69,46,62,43,42,55,45,52,50,47,68,42,58,60,54,57,69,43,55
51,49,51,49,45,54,69,40,46,43,57,42,48,52,67,42,68,50,41,51,44,63,48,57,61,66,53,53,46,42,46,65,59,44,50,40,48,41,40,43,58,42,40,48,43,61,42,49,68,62
48,47,51,66,62,52,50,57,48,69,41,64,44,69,49,54,46,69,49,55,62,48,51,51,58,44,51,68,58,45,45,55,65,40,45,59,53,47,60,56,51,47,59,57,57,59,56,53,54,67
68,42,64,42,62,50,50,58,40,61,53,68,45,69,57,43,43,69,60,41,67,51,46,50,51,63,62,64,52,68,46,63,69,55,66,52,42,66,68,46,45,66,49,47,64,55,47,46,59,53
60,56,48,62,66,40,63,60,50,42,49,56,64,58,42,42,65,68,44,48,58,59,53,59,53,40,64,57,64,66,62,59,63,62,53,50,62,52,45,51,58,57,61,58,47,53,49,46,64,54
61,46,56,54,65,68,68,68,42,52,46,56,55,59,43,43,69,69,65,51,45,65,50,46,51,69,54,53,52,64,63,61,42,57,44,51,49,49,44,52,64,62,41,48,61,59,62,54,60,46
55,66,59,58,50,51,58,68,61,46,56,61,61,45,59,44,42,53,65,51,50,59,68,61,54,51,50,68,47,62,61,63,65,66,53,52,54,44,63,40,58,58,42,50,60,56,40,54,56,58
52,44,67,56,52,40,62,48,50,67,49,42,62,62,58,65,46,53,43,50,62,60,58,69,43,64,44,63,68,66,65,46,52,57,66,60,53,48,58,63,53,47,42,40,54,49,69,61,44,45
40,66,55,64,46,51,54,53,62,55,61,51,45,47,68,43,60,53,59,44,63,49,49,46,67,68,52,45,52,64,68,65,59,60,53,45,40,67,50,64,67,41,55,58,62,61,47,58,64,66
53,61,43,42,51,43,59,49,42,41,56,48,52,54,66,52,41,69,61,65,60,61,41,41,46,45,56,54,61,42,44,52,48,67,55,66,43,48,52,55,56,43,67,65,61,65,47,62,64,54
67,49,54,49,43,64,49,47,51,56,65,44,65,51,53,64,65,55,51,63,60,55,42,61,40,42,63,49,65,46,40,67,55,55,46,47,68,53,46,41,40,69,60,62,49,63,48,65,64,42
53,45,42,67,60,52,56,49,60,67,46,51,52,54,64,44,48,57,42,50,45,57,54,58,50,63,40,64,64,51,68,57,59,46,60,45,68,40,48,60,58,65,46,49,50,54,50,53,64,55
43,48,61,65,51,64,59,46,47,62,61,51,51,60,50,42,61,58,52,52,52,54,50,61,54,67,49,46,40,64,65,56,56,54,40,47,46,58,68,43,48,57,47,61,45,48,49,65,41,50
62,64,45,59,62,57,60,69,59,59,57,53,62,56,65,45,63,60,58,66,56,45,45,51,40,47,53,60,57,50,67,47,64,59,46,51,49,66,59,68,68,46,43,57,44,40,45,66,40,43
45,41,50,68,67,55,57,53,41,47,60,55,48,58,68,64,42,48,51,69,51,67,55,66,66,44,61,68,67,55,49,52,42,47,60,42,63,54,58,49,63,66,55,49,44,65,46,47,46,68
42,50,46,67,48,63,56,60,64,49,64,47,50,55,60,46,64,64,53,58,42,43,62,58,59,60,43,40,54,51,49,55,54,62,62,41,63,52,48,65,53,57,66,66,66,52,63,48,53,69
43,44,53,41,69,67,66,45,45,40,52,51,58,67,45,44,62,47,49,55,64,47,65,46,62,61,68,42,40,54,49,59,68,61,49,41,51,69,56,52,47,42,44,66,52,56,63,57,53,69
54,49,49,48,69,59,51,59,62,62,60,62,51,53,54,62,66,47,49,48,59,45,48,55,61,63,51,57,51,62,69,58,42,56,55,58,69,57,48,69,65,60,41,49,65,52,43,53,42,60

