60,46,76,82,74,37,84,17,89,88,76,62,48,72,66,78,87,32,35,88,20,19,50,55,70,33,20,51,63,23,72,21,76,28,40,52,63,57,47,49,47,20,88,33,47,26,44,17,26,34
38,76,87,83,69,87,22,53,63,56,75,62,23,31,77,17,82,23,62,22,87,49,48,46,89,73,48,70,81,49,20,37,29,16,87,38,64,32,62,19,57,47,27,33,58,53,85,46,41,24
27,69,45,81,20,65,43,88,50,35,54,71,27,51,84,82,18,39,20,27,37,85,61,83,67,69,81,70,38,59,78,75,76,77,54,48,84,22,69,62,85,48,68,32,21,16,29,45,42,42
53,30,29,28,80,37,36,29,52,58,31,75,77,24,76,33,16,37,79,15,66,26,89,45,75,57,40,59,30,53,48,52,50,47,69,19,82,63,40,63,41,59,77,18,64,70,77,41,20,19
61,32,80,53,54,59,58,68,40,53,62,73,60,23,53,22,63,34,58,51,35,25,88,78,49,84,15,42,23,60,75,76,24,20,62,47,60,47,84,71,83,65,32,32,47,71,37,17,72,62
40,68,78,71,50,18,38,18,32,47,65,32,21,57,86,43,59,18,47,18,87,28,56,17,26,73,59,37,15,20,20,69,77,55,24,30,46,43,20,31,73,41,55,25,27,50,88,56,18,75
38,42,17,52,18,68,27,76,58,37,81,15,47,87,75,86,54,75,63,54,74,30,42,34,73,79,50,82,20,84,86,65,43,89,31,52,34,83,33,26,49,61,67,63,64,17,62,57,76,56
50,35,72,73,42,70,69,80,63,53,70,26,21,35,57,15,45,61,22,35,35,81,40,67,23,87,40,79,21,40,37,56,60,21,30,72,37,35,78,64,62,47,78,84,16,66,22,75,78,65
16,70,78,33,35,80,43,80,54,44,22,86,52,53,72,34,71,87,57,88,34,78,45,35,26,68,55,36,40,78,53,43,75,74,85,84,67,79,69,53,31,17,23,83,40,59,25,17,53,61
27,41,42,25,80,76,44,70,77,21,58,81,44,29,59,37,86,76,58,87,54,37,87,83,64,84,33,49,37,84,60,43,71,16,33,75,28,53,84,73,78,81,89,59,62,18,25,37,26,79
55,42,46,34,21,62,74,32,65,39,36,16,39,88,35,72,81,48,38,22,71,26,74,53,18,22,89,66,75,55,17,36,74,38,56,24,15,26,67,57,38,25,52,86,43,46,80,42,83,34
16,85,60,59,57,36,20,79,84,74,53,82,28,27,16,45,37,34,67,49,67,44,54,59,19,21,61,62,59,63,35,86,38,88,29,29,84,35,63,55,60,31,77,78,72,86,64,61,65,43
52,77,71,87,43,44,63,33,25,80,75,85,57,31,87,82,73,32,52,70,75,27,45,40,75,83,86,41,58,53,68,87,29,84,85,66,55,44,78,43,72,27,18,84,85,69,51,30,64,84
58,20,49,21,83,49,37,76,28,42,42,45,32,59,22,61,43,85,56,19,48,62,53,67,64,50,43,58,61,61,88,53,17,49,70,30,75,83,42,18,16,27,56,76,70,57,32,65,89,35
73,84,38,40,60,51,40,62,32,71,61,27,40,54,47,65,59,57,67,57,85,40,54,29,79,83,33,63,29,53,59,79,35,19,85,26,73,62,28,57,25,69,70,35,89,20,59,89,22,87
51,84,32,38,22,69,23,72,45,76,76,45,29,77,29,38,60,19,59,66,21,39,43,29,57,35,62,42,25,66,76,78,87,85,80,70,67,41,86,24,52,82,25,38,50,87,23,40,73,53
57,32,34,74,81,84,38,47,69,56,74,18,36,83,44,39,67,32,35,51,16,47,39,18,53,58,75,78,34,75,82,52,56,20,63,71,85,50,23,58,47,44,16,76,23,57,15,37,84,56
59,68,61,65,76,27,18,69,45,77,26,40,40,22,58,50,18,22,52,86,16,77,70,20,56,31,30,73,74,44,76,16,37,72,54,31,69,49,77,77,75,20,36,38,78,83,70,50,65,64
68,15,87,76,64,85,22,22,80,63,21,71,85,17,19,72,30,81,21,27,58,24,27,62,33,55,20,22,75,55,20,48,71,50,37,64,82,36,68,35,29,77,41,30,52,50,76,23,80,50
21,60,36,25,65,74,57,28,46,41,58,48,49,15,64,50,84,44,57,81,59,31,49,69,41,22,72,42,87,16,72,25,44,79,78,78,65,59,51,48,62,85,41,21,30,73,80,45,25,21
60,30,61,70,89,68,63,80,68,73,25,67,73,67,64,30,79,16,70,52,55,55,28,27,25,75,18,39,33,77,60,20,26,60,68,29,79,17,51,54,77,30,15,53,53,19,58,39,39,62
65,47,60,41,84,32,19,28,47,63,88,74,24,47,51,72,82,44,53,49,39,66,37,89,57,49,46,56,77,50,68,61,49,63,45,82,41,65,40,21,42,89,52,80,33,23,18,74,15,37
50,61,82,17,42,40,59,18,20,76,51,55,56,36,50,71,29,44,83,54,69,51,15,48,69,26,75,19,32,48,84,50,57,22,70,44,37,15,86,86,31,78,84,83,47,51,40,30,21,85
17,73,68,20,49,80,85,69,39,88,19,18,64,82,66,84,27,71,18,48,60,26,66,27,15,67,58,54,15,58,15,87,51,69,65,36,63,84,24,88,85,87,17,39,35,42,38,18,49,87
40,17,66,56,19,72,20,17,79,19,24,45,33,55,24,86,85,25,28,45,78,67,69,25,43,83,52,77,36,89,15,24,17,72,55,31,42,23,46,18,85,39,27,19,63,84,42,77,38,31
27,19,60,32,22,70,49,28,27,73,72,20,28,89,54,88,67,26,32,24,23,60,52,18,44,25,26,88,64,44,38,70,26,59,57,38,41,29,59,47,39,65,78,17,80,63,58,36,22,44
31,65,83,41,71,78,29,86,44,70,46,35,89,72,29,54,24,56,27,46,37,17,70,53,70,71,81,27,49,68,42,38,63,41,85,62,53,29,61,28,29,69,29,72,71,84,57,74,31,29
81,67,80,15,61,84,88,63,24,61,71,80,57,61,35,16,23,30,49,52,61,67,34,36,73,51,21,72,60,45,48,42,65,43,59,79,60,88,65,67,76,15,79,29,51,86,33,79,61,22
52,53,56,85,47,28,52,38,58,16,39,77,32,28,46,55,27,83,84,39,48,18,73,44,19,43,35,79,50,85,58,78,70,45,87,27,42,27,48,73,65,81,65,69,40,68,21,33,28,31
43,30,47,60,34,72,57,80,72,19,19,87,87,30,32,32,38,19,25,83,35,64,28,70,88,25,86,52,81,43,17,55,46,71,16,63,30,44,17,70,35,54,52,58,83,25,26,17,47,72
85,23,57,73,47,69,68,43,74,62,37,61,15,23,31,80,53,79,39,83,18,51,41,66,85,53,69,63,58,50,66,32,40,43,61,58,49,27,84,46,39,35,47,45,84,23,32,52,59,30
73,83,69,75,49,80,39,41,18,43,53,60,29,54,66,57,42,86,58,76,54,68,72,38,38,17,42,40,39,74,24,37,88,84,63,66,45,30,54,20,23,49,41,58,66,61,52,44,58,15
52,70,57,55,71,62,85,25,52,60,66,85,20,75,65,79,55,72,41,37,73,63,48,35,64,65,26,32,82,28,83,51,40,76,38,38,82,57,35,16,21,82,78,84,20,74,66,52,42,86
35,45,35,50,81,23,73,28,78,64,54,27,34,73,15,40,78,30,62,47,61,83,51,15,73,67,78,37,34,74,32,54,60,24,51,59,46,87,80,31,78,38,87,87,41,21,44,86,75,33
82,16,52,42,67,34,50,47,15,47,66,52,42,61,32,87,89,56,83,87,19,66,50,59,40,89,61,17,41,67,82,68,56,75,34,16,15,81,76,62,84,17,78,65,73,48,47,82,44,69
88,66,38,15,38,15,80,33,39,27,89,44,76,58,53,38,30,42,62,30,79,78,64,29,43,88,29,64,53,28,62,24,23,21,23,44,29,76,87,81,64,28,67,24,81,83,83,86,17,70
30,47,89,68,89,48,60,76,18,52,36,22,79,40,87,66,70,69,88,27,75,81,75,56,85,66,24,24,24,64,19,81,67,78,44,57,32,89,86,67,57,86,77,82,55,86,37,54,71,49

