28,38,23,26,25,28,31,34,37,28,39,23,27,25,22,21,39,38,27,34,33,26,25,29,27,32,36,32,30,33,32,31,34,28,22,37,21,39,30,26,37,22,37,29,32,36,21,22,38,27
39,24,36,33,33,21,29,29,35,35,23,27,27,39,21,26,29,21,20,38,21,33,37,36,24,38,21,31,29,29,24,28,37,29,22,23,20,34,39,34,33,22,36,35,37,27,29,27,23,24
31,31,32,38,21,24,32,24,33,23,37,26,22,25,20,35,37,20,37,31,21,33,33,37,34,38,27,22,36,35,36,32,35,38,30,20,26,33,23,23,25,21,32,22,27,27,22,32,25,29
38,21,26,26,27,24,24,21,22,27,24,22,20,31,28,37,39,30,27,37,39,36,31,31,24,37,26,39,22,34,28,37,28,37,37,36,30,29,37,36,23,29,25,21,23,31,33,39,28,22
38,35,20,31,26,24,25,27,27,25,38,20,23,29,26,24,21,24,33,20,31,21,35,28,30,32,38,20,26,20,23,22,29,20,26,35,23,34,28,20,30,23,36,26,30,38,31,37,33,25
34,27,27,25,31,27,32,24,38,38,37,29,35,31,36,25,37,33,36,31,31,23,28,33,36,22,27,31,39,24,21,35,37,36,20,25,29,35,28,23,37,39,26,38,25,23,23,27,36,32
25,22,22,25,37,32,34,32,22,24,20,34,39,38,27,29,24,36,31,27,24,26,33,33,37,34,39,29,21,33,23,27,32,25,32,27,31,38,24,38,21,38,38,31,29,38,30,35,20,24
27,29,35,20,33,23,22,23,26,38,24,33,25,35,37,31,21,27,35,39,32,29,27,31,34,38,20,28,30,35,20,21,29,32,33,20,39,27,31,30,33,23,39,26,25,37,22,39,22,34
31,22,22,27,30,31,28,26,21,37,27,34,25,30,33,30,31,23,24,35,32,31,24,34,27,29,27,32,29,28,27,27,20,24,27,33,38,21,26,21,36,25,25,27,23,33,30,21,38,26
23,37,23,33,33,39,23,35,30,24,21,31,23,21,25,38,36,29,25,36,22,31,30,27,35,38,20,33,35,37,22,30,23,31,34,23,38,30,30,20,21,36,31,26,37,24,29,34,22,32
31,37,32,25,31,30,34,30,26,21,36,28,39,26,38,30,33,31,30,22,21,38,23,28,28,29,30,34,30,39,32,37,21,35,28,23,33,29,30,21,31,31,24,20,33,35,22,25,20,32
24,26,37,29,37,21,32,30,32,35,26,24,22,26,22,32,27,33,30,35,21,38,27,25,22,30,25,22,33,37,22,38,30,28,20,39,33,23,20,36,39,37,36,36,38,32,27,26,21,28
23,31,21,30,39,25,30,23,29,25,28,20,34,26,37,29,27,26,27,28,30,21,21,24,21,38,34,21,36,29,25,37,30,29,30,24,30,22,29,21,29,33,31,20,29,21,32,37,38,39
39,36,35,31,25,26,21,30,32,33,35,39,33,31,26,24,28,32,36,20,31,32,23,31,21,35,33,36,37,34,23,24,39,29,26,26,26,34,33,20,33,33,38,26,23,24,36,25,23,23
26,33,27,35,36,23,25,33,28,30,24,31,30,22,29,31,37,38,24,25,31,33,34,26,26,27,31,29,37,27,20,23,32,24,25,29,36,33,36,30,27,20,34,32,34,28,35,39,36,26
38,35,34,22,29,35,36,26,20,29,25,37,31,20,38,21,29,39,25,37,39,29,31,23,22,39,24,34,22,25,33,24,23,27,20,24,34,25,35,20,29,23,36,26,25,24,23,20,24,22
27,35,20,25,35,35,27,39,31,27,39,33,23,33,26,34,37,20,25,39,31,39,39,20,24,27,27,20,34,35,32,36,26,31,36,35,32,26,28,33,30,37,39,35,23,39,34,26,25,25
35,24,21,21,36,21,26,28,22,35,26,24,20,36,33,38,26,26,23,33,25,34,39,28,24,36,31,23,38,28,28,21,22,37,34,21,25,32,28,23,33,23,30,36,34,34,30,35,39,33
20,25,31,22,36,36,26,39,20,28,23,31,33,21,23,20,31,28,35,26,26,39,20,20,36,39,20,24,36,30,27,25,34,27,37,38,25,34,31,35,32,36,39,34,31,25,23,33,35,30
34,29,24,24,30,34,23,36,34,35,23,32,28,35,26,30,22,30,38,36,34,23,39,35,24,20,22,29,29,25,31,21,21,32,26,36,22,27,38,25,30,24,20,28,20,27,26,25,25,37
34,21,36,23,23,30,39,39,39,28,27,27,36,25,32,39,37,26,25,30,33,36,31,29,22,20,37,24,33,38,28,30,28,34,25,33,20,26,23,33,34,34,30,36,28,34,27,33,20,34
27,25,27,32,28,27,29,32,38,34,27,39,21,20,28,33,31,33,31,37,25,33,35,38,22,26,37,36,28,26,25,33,33,34,28,35,20,38,37,31,35,29,24,34,25,32,22,37,35,30
21,21,39,38,39,24,27,34,30,26,29,21,27,26,26,37,24,28,21,33,33,38,38,35,31,35,25,21,33,36,26,27,36,38,31,23,26,32,24,23,28,22,26,30,30,37,38,23,25,29
25,34,22,30,27,33,31,35,29,26,32,36,26,29,31,26,29,22,33,27,35,26,39,20,38,22,38,26,33,27,29,28,30,25,25,27,34,23,36,32,29,26,22,29,37,24,39,37,32,37
26,24,20,37,23,35,28,27,38,29,21,36,29,26,36,24,23,23,27,23,31,35,39,29,30,34,38,38,25,39,27,21,38,20,35,36,36,31,22,22,30,20,24,38,25,34,31,21,26,22
30,36,37,38,30,25,26,31,22,22,37,38,25,37,34,25,39,33,36,31,36,37,39,31,36,38,33,36,27,24,39,24,36,30,26,30,21,36,33,37,28,39,21,24,31,31,25,29,25,31
30,31,29,28,21,38,28,24,29,23,22,25,26,21,22,23,31,31,33,36,30,35,20,32,32,26,22,23,29,30,20,32,29,24,35,22,28,21,27,35,21,36,28,23,35,33,22,38,30,31
23,26,35,35,27,30,24,33,21,23,37,31,21,20,39,23,34,33,35,23,27,23,21,27,36,24,37,20,36,36,26,35,30,34,25,22,29,27,25,22,31,28,22,36,35,39,39,37,22,38
32,32,20,29,22,26,26,26,20,36,27,20,33,28,33,23,37,37,26,22,28,22,29,27,28,36,26,29,22,32,29,39,24,34,37,32,28,24,28,24,27,26,31,29,33,23,34,39,21,26
38,35,35,21,36,37,24,20,34,29,37,26,26,36,25,28,25,21,20,37,36,31,30,27,23,33,34,31,30,20,39,27,20,31,22,27,24,23,29,23,21,28,20,39,26,38,25,21,21,20
32,31,37,24,27,36,31,27,28,32,23,21,27,32,20,21,35,21,21,30,35,26,20,39,37,26,29,38,24,31,20,37,32,20,25,20,32,26,36,39,20,31,25,24,28,36,27,33,39,36
37,26,29,36,39,28,30,32,36,26,26,30,28,28,23,31,35,27,26,33,37,24,32,30,29,35,24,35,38,28,37,28,29,34,20,21,35,26,25,27,25,27,38,32,34,31,30,23,37,33

